district,localities,head,water_type,source,owned,rented,rentfree,total,pct
SOUTH WAZIRISTAN AGENCY,Urban,Cooking Fuel Used,,Others,,,,,
SOUTH WAZIRISTAN AGENCY,Urban,Source Of Lighting,,Electricity,,,,,
SOUTH WAZIRISTAN AGENCY,Urban,Source Of Lighting,,Kerosene Oil,,,,,
SOUTH WAZIRISTAN AGENCY,Urban,Source Of Lighting,,Gas Lamp,,,,,
SOUTH WAZIRISTAN AGENCY,Urban,Source Of Lighting,,ÓThers,,,,,
SOUTH WAZIRISTAN AGENCY,Urban,Source Of Lighting,,Total,,,,,
SOUTH WAZIRISTAN AGENCY,Urban,Source Of Lighting,,Percent,,,,,
SUJAWAL DISTRICT,All,Source Of Drinking Water,Inside,Tap,37947,627,1524,40098,26.38
SUJAWAL DISTRICT,All,Source Of Drinking Water,Inside,Electric/Hand Pump,33624,515,430,34569,22.75
SUJAWAL DISTRICT,All,Source Of Drinking Water,Inside,Protected Well,2109,4,46,2159,1.42
SUJAWAL DISTRICT,All,Source Of Drinking Water,Inside,Un-Protected Well,5661,15,321,5997,3.95
SUJAWAL DISTRICT,All,Source Of Drinking Water,Inside,Others,23351,246,846,24443,16.08
SUJAWAL DISTRICT,All,Source Of Drinking Water,Outside,Tap,11010,41,304,11355,7.47
SUJAWAL DISTRICT,All,Source Of Drinking Water,Outside,Electric / Hand Pump,9650,47,240,9937,6.54
SUJAWAL DISTRICT,All,Source Of Drinking Water,Outside,Protected Well,387,,63,450,.3
SUJAWAL DISTRICT,All,Source Of Drinking Water,Outside,Un-Protected Well,1728,4,72,1804,1.19
SUJAWAL DISTRICT,All,Source Of Drinking Water,Outside,Spring,182,2,8,192,.13
SUJAWAL DISTRICT,All,Source Of Drinking Water,Outside,Canal / River / Pond,15214,56,1142,16412,10.8
SUJAWAL DISTRICT,All,Source Of Drinking Water,Outside,Others,4226,57,274,4557,3
SUJAWAL DISTRICT,All,Cooking Fuel Used,,Wood,127596,570,4532,132698,87.31999999999999
SUJAWAL DISTRICT,All,Cooking Fuel Used,,Gas,11476,862,539,12877,8.470000000000001
SUJAWAL DISTRICT,All,Cooking Fuel Used,,Kerosene Oil,2151,6,47,2204,1.45
SUJAWAL DISTRICT,All,Cooking Fuel Used,,Others,3866,176,152,4194,2.76
SUJAWAL DISTRICT,All,Source Of Lighting,,Electricity,54716,1327,1295,57338,37.73
SUJAWAL DISTRICT,All,Source Of Lighting,,Kerosene Oil,34444,98,1379,35921,23.64
SUJAWAL DISTRICT,All,Source Of Lighting,,Gas Lamp,1668,15,34,1717,1.13
SUJAWAL DISTRICT,All,Source Of Lighting,,ÓThers,54261,174,2562,56997,37.5
SUJAWAL DISTRICT,All,Source Of Lighting,,Total,145089,1614,5270,151973,100
SUJAWAL DISTRICT,All,Source Of Lighting,,Percent,95.47,1.06,3.47,100,
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Inside,Tap,30736,170,878,31784,23.47
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Inside,Electric/Hand Pump,29457,154,346,29957,22.12
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Inside,Protected Well,1846,3,44,1893,1.4
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Inside,Un-Protected Well,5458,12,304,5774,4.26
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Inside,Others,22332,108,712,23152,17.1
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Outside,Tap,10628,35,290,10953,8.09
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Outside,Electric / Hand Pump,9155,31,235,9421,6.96
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Outside,Protected Well,378,,63,441,.33
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Outside,Un-Protected Well,1664,3,72,1739,1.28
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Outside,Spring,180,1,8,189,.14
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Outside,Canal / River / Pond,15062,45,1141,16248,12
SUJAWAL DISTRICT,Rural,Source Of Drinking Water,Outside,Others,3751,14,89,3854,2.85
SUJAWAL DISTRICT,Rural,Cooking Fuel Used,,Wood,122428,354,3974,126756,93.61
SUJAWAL DISTRICT,Rural,Cooking Fuel Used,,Gas,2433,125,70,2628,1.94
SUJAWAL DISTRICT,Rural,Cooking Fuel Used,,Kerosene Oil,2124,4,36,2164,1.6
SUJAWAL DISTRICT,Rural,Cooking Fuel Used,,Others,3662,93,102,3857,2.85
SUJAWAL DISTRICT,Rural,Source Of Lighting,,Electricity,41672,333,482,42487,31.38
SUJAWAL DISTRICT,Rural,Source Of Lighting,,Kerosene Oil,33686,81,1189,34956,25.82
SUJAWAL DISTRICT,Rural,Source Of Lighting,,Gas Lamp,1600,6,23,1629,1.2
SUJAWAL DISTRICT,Rural,Source Of Lighting,,ÓThers,53689,156,2488,56333,41.6
SUJAWAL DISTRICT,Rural,Source Of Lighting,,Total,130647,576,4182,135405,100
SUJAWAL DISTRICT,Rural,Source Of Lighting,,Percent,96.48999999999999,.43,3.09,100,
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Inside,Tap,7211,457,646,8314,50.18
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Inside,Electric/Hand Pump,4167,361,84,4612,27.84
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Inside,Protected Well,263,1,2,266,1.61
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Inside,Un-Protected Well,203,3,17,223,1.35
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Inside,Others,1019,138,134,1291,7.79
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Outside,Tap,382,6,14,402,2.43
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Outside,Electric / Hand Pump,495,16,5,516,3.11
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Outside,Protected Well,9,,,9,.05
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Outside,Un-Protected Well,64,1,,65,.39
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Outside,Spring,2,1,,3,.02
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Outside,Canal / River / Pond,152,11,1,164,.99
SUJAWAL DISTRICT,Urban,Source Of Drinking Water,Outside,Others,475,43,185,703,4.24
SUJAWAL DISTRICT,Urban,Cooking Fuel Used,,Wood,5168,216,558,5942,35.86
SUJAWAL DISTRICT,Urban,Cooking Fuel Used,,Gas,9043,737,469,10249,61.86
SUJAWAL DISTRICT,Urban,Cooking Fuel Used,,Kerosene Oil,27,2,11,40,.24
SUJAWAL DISTRICT,Urban,Cooking Fuel Used,,Others,204,83,50,337,2.03
SUJAWAL DISTRICT,Urban,Source Of Lighting,,Electricity,13044,994,813,14851,89.64
SUJAWAL DISTRICT,Urban,Source Of Lighting,,Kerosene Oil,758,17,190,965,5.82
SUJAWAL DISTRICT,Urban,Source Of Lighting,,Gas Lamp,68,9,11,88,.53
SUJAWAL DISTRICT,Urban,Source Of Lighting,,ÓThers,572,18,74,664,4.01
SUJAWAL DISTRICT,Urban,Source Of Lighting,,Total,14442,1038,1088,16568,100
SUJAWAL DISTRICT,Urban,Source Of Lighting,,Percent,87.17,6.27,6.57,100,
SUKKUR DISTRICT,All,Source Of Drinking Water,Inside,Tap,113139,12538,4162,129839,50.52
SUKKUR DISTRICT,All,Source Of Drinking Water,Inside,Electric/Hand Pump,90529,8725,3930,103184,40.15
SUKKUR DISTRICT,All,Source Of Drinking Water,Inside,Protected Well,597,23,29,649,.25
SUKKUR DISTRICT,All,Source Of Drinking Water,Inside,Un-Protected Well,1391,77,158,1626,.63
SUKKUR DISTRICT,All,Source Of Drinking Water,Inside,Others,4807,445,677,5929,2.31
SUKKUR DISTRICT,All,Source Of Drinking Water,Outside,Tap,4318,355,292,4965,1.93
SUKKUR DISTRICT,All,Source Of Drinking Water,Outside,Electric / Hand Pump,3685,259,140,4084,1.59
SUKKUR DISTRICT,All,Source Of Drinking Water,Outside,Protected Well,115,1,1,117,.05
SUKKUR DISTRICT,All,Source Of Drinking Water,Outside,Un-Protected Well,622,5,19,646,.25
SUKKUR DISTRICT,All,Source Of Drinking Water,Outside,Spring,68,4,12,84,.03
SUKKUR DISTRICT,All,Source Of Drinking Water,Outside,Canal / River / Pond,3008,52,303,3363,1.31
SUKKUR DISTRICT,All,Source Of Drinking Water,Outside,Others,1888,150,490,2528,.98
SUKKUR DISTRICT,All,Cooking Fuel Used,,Wood,126831,4107,6693,137631,53.55
SUKKUR DISTRICT,All,Cooking Fuel Used,,Gas,93230,17816,2859,113905,44.32
SUKKUR DISTRICT,All,Cooking Fuel Used,,Kerosene Oil,942,73,109,1124,.44
SUKKUR DISTRICT,All,Cooking Fuel Used,,Others,3164,638,552,4354,1.69
SUKKUR DISTRICT,All,Source Of Lighting,,Electricity,200904,21339,7277,229520,89.3
SUKKUR DISTRICT,All,Source Of Lighting,,Kerosene Oil,7904,383,673,8960,3.49
SUKKUR DISTRICT,All,Source Of Lighting,,Gas Lamp,434,35,107,576,.22
SUKKUR DISTRICT,All,Source Of Lighting,,ÓThers,14925,877,2156,17958,6.99
SUKKUR DISTRICT,All,Source Of Lighting,,Total,224167,22634,10213,257014,100
SUKKUR DISTRICT,All,Source Of Lighting,,Percent,87.22,8.81,3.97,100,
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Inside,Tap,61239,709,2219,64167,48.29
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Inside,Electric/Hand Pump,50159,559,2429,53147,40
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Inside,Protected Well,456,4,10,470,.35
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Inside,Un-Protected Well,1061,9,62,1132,.85
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Inside,Others,2989,42,312,3343,2.52
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Outside,Tap,2693,13,192,2898,2.18
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Outside,Electric / Hand Pump,2904,7,109,3020,2.27
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Outside,Protected Well,106,,,106,.08
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Outside,Un-Protected Well,600,1,6,607,.46
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Outside,Spring,57,1,7,65,.05
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Outside,Canal / River / Pond,2264,3,122,2389,1.8
SUKKUR DISTRICT,Rural,Source Of Drinking Water,Outside,Others,1202,24,309,1535,1.16
SUKKUR DISTRICT,Rural,Cooking Fuel Used,,Wood,101446,949,5290,107685,81.04000000000001
SUKKUR DISTRICT,Rural,Cooking Fuel Used,,Gas,22786,400,198,23384,17.6
SUKKUR DISTRICT,Rural,Cooking Fuel Used,,Kerosene Oil,545,9,29,583,.44
SUKKUR DISTRICT,Rural,Cooking Fuel Used,,Others,953,14,260,1227,.92
SUKKUR DISTRICT,Rural,Source Of Lighting,,Electricity,108296,1191,3696,113183,85.18000000000001
SUKKUR DISTRICT,Rural,Source Of Lighting,,Kerosene Oil,6134,75,525,6734,5.07
SUKKUR DISTRICT,Rural,Source Of Lighting,,Gas Lamp,284,5,57,346,.26
SUKKUR DISTRICT,Rural,Source Of Lighting,,ÓThers,11016,101,1499,12616,9.49
SUKKUR DISTRICT,Rural,Source Of Lighting,,Total,125730,1372,5777,132879,100
SUKKUR DISTRICT,Rural,Source Of Lighting,,Percent,94.62,1.03,4.35,100,
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Inside,Tap,51900,11829,1943,65672,52.9
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Inside,Electric/Hand Pump,40370,8166,1501,50037,40.31
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Inside,Protected Well,141,19,19,179,.14
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Inside,Un-Protected Well,330,68,96,494,.4
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Inside,Others,1818,403,365,2586,2.08
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Outside,Tap,1625,342,100,2067,1.67
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Outside,Electric / Hand Pump,781,252,31,1064,.86
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Outside,Protected Well,9,1,1,11,.01
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Outside,Un-Protected Well,22,4,13,39,.03
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Outside,Spring,11,3,5,19,.02
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Outside,Canal / River / Pond,744,49,181,974,.78
SUKKUR DISTRICT,Urban,Source Of Drinking Water,Outside,Others,686,126,181,993,.8
SUKKUR DISTRICT,Urban,Cooking Fuel Used,,Wood,25385,3158,1403,29946,24.12
SUKKUR DISTRICT,Urban,Cooking Fuel Used,,Gas,70444,17416,2661,90521,72.92
SUKKUR DISTRICT,Urban,Cooking Fuel Used,,Kerosene Oil,397,64,80,541,.44
SUKKUR DISTRICT,Urban,Cooking Fuel Used,,Others,2211,624,292,3127,2.52
SUKKUR DISTRICT,Urban,Source Of Lighting,,Electricity,92608,20148,3581,116337,93.72
SUKKUR DISTRICT,Urban,Source Of Lighting,,Kerosene Oil,1770,308,148,2226,1.79
SUKKUR DISTRICT,Urban,Source Of Lighting,,Gas Lamp,150,30,50,230,.19
SUKKUR DISTRICT,Urban,Source Of Lighting,,ÓThers,3909,776,657,5342,4.3
SUKKUR DISTRICT,Urban,Source Of Lighting,,Total,98437,21262,4436,124135,100
SUKKUR DISTRICT,Urban,Source Of Lighting,,Percent,79.3,17.13,3.57,100,
SWABI DISTRICT,All,Source Of Drinking Water,Inside,Tap,17691,4130,2532,24353,11.52
SWABI DISTRICT,All,Source Of Drinking Water,Inside,Electric/Hand Pump,115608,8103,5301,129012,61.05
SWABI DISTRICT,All,Source Of Drinking Water,Inside,Protected Well,23183,2907,2399,28489,13.48
SWABI DISTRICT,All,Source Of Drinking Water,Inside,Un-Protected Well,3680,774,682,5136,2.43
SWABI DISTRICT,All,Source Of Drinking Water,Inside,Others,3657,1122,1416,6195,2.93
SWABI DISTRICT,All,Source Of Drinking Water,Outside,Tap,3072,528,1038,4638,2.19
SWABI DISTRICT,All,Source Of Drinking Water,Outside,Electric / Hand Pump,1718,723,1264,3705,1.75
SWABI DISTRICT,All,Source Of Drinking Water,Outside,Protected Well,1365,304,462,2131,1.01
SWABI DISTRICT,All,Source Of Drinking Water,Outside,Un-Protected Well,1494,138,313,1945,.92
SWABI DISTRICT,All,Source Of Drinking Water,Outside,Spring,2227,48,414,2689,1.27
SWABI DISTRICT,All,Source Of Drinking Water,Outside,Canal / River / Pond,192,40,87,319,.15
SWABI DISTRICT,All,Source Of Drinking Water,Outside,Others,1995,359,362,2716,1.29
SWABI DISTRICT,All,Cooking Fuel Used,,Wood,152270,14251,14017,180538,85.43000000000001
SWABI DISTRICT,All,Cooking Fuel Used,,Gas,21314,4548,1429,27291,12.91
SWABI DISTRICT,All,Cooking Fuel Used,,Kerosene Oil,40,10,20,70,.03
SWABI DISTRICT,All,Cooking Fuel Used,,Others,2258,367,804,3429,1.62
SWABI DISTRICT,All,Source Of Lighting,,Electricity,171124,18112,13906,203142,96.13
SWABI DISTRICT,All,Source Of Lighting,,Kerosene Oil,1044,204,449,1697,.8
SWABI DISTRICT,All,Source Of Lighting,,Gas Lamp,107,36,65,208,.1
SWABI DISTRICT,All,Source Of Lighting,,ÓThers,3607,824,1850,6281,2.97
SWABI DISTRICT,All,Source Of Lighting,,Total,175882,19176,16270,211328,100
SWABI DISTRICT,All,Source Of Lighting,,Percent,83.23,9.07,7.7,100,
SWABI DISTRICT,Rural,Source Of Drinking Water,Inside,Tap,15961,3516,2460,21937,12.54
SWABI DISTRICT,Rural,Source Of Drinking Water,Inside,Electric/Hand Pump,93544,5185,4708,103437,59.13
SWABI DISTRICT,Rural,Source Of Drinking Water,Inside,Protected Well,20061,2063,2103,24227,13.85
SWABI DISTRICT,Rural,Source Of Drinking Water,Inside,Un-Protected Well,2791,403,605,3799,2.17
SWABI DISTRICT,Rural,Source Of Drinking Water,Inside,Others,3308,841,1350,5499,3.14
SWABI DISTRICT,Rural,Source Of Drinking Water,Outside,Tap,2858,289,990,4137,2.37
SWABI DISTRICT,Rural,Source Of Drinking Water,Outside,Electric / Hand Pump,1412,403,1045,2860,1.64
SWABI DISTRICT,Rural,Source Of Drinking Water,Outside,Protected Well,1294,242,440,1976,1.13
SWABI DISTRICT,Rural,Source Of Drinking Water,Outside,Un-Protected Well,1378,98,303,1779,1.02
SWABI DISTRICT,Rural,Source Of Drinking Water,Outside,Spring,2227,47,414,2688,1.54
SWABI DISTRICT,Rural,Source Of Drinking Water,Outside,Canal / River / Pond,185,33,80,298,.17
SWABI DISTRICT,Rural,Source Of Drinking Water,Outside,Others,1695,261,328,2284,1.31
SWABI DISTRICT,Rural,Cooking Fuel Used,,Wood,133932,10395,12766,157093,89.81
SWABI DISTRICT,Rural,Cooking Fuel Used,,Gas,10823,2782,1300,14905,8.52
SWABI DISTRICT,Rural,Cooking Fuel Used,,Kerosene Oil,36,8,18,62,.04
SWABI DISTRICT,Rural,Cooking Fuel Used,,Others,1923,196,742,2861,1.64
SWABI DISTRICT,Rural,Source Of Lighting,,Electricity,142223,12473,12545,167241,95.61
SWABI DISTRICT,Rural,Source Of Lighting,,Kerosene Oil,953,170,446,1569,.9
SWABI DISTRICT,Rural,Source Of Lighting,,Gas Lamp,100,34,62,196,.11
SWABI DISTRICT,Rural,Source Of Lighting,,ÓThers,3438,704,1773,5915,3.38
SWABI DISTRICT,Rural,Source Of Lighting,,Total,146714,13381,14826,174921,100
SWABI DISTRICT,Rural,Source Of Lighting,,Percent,83.87,7.65,8.48,100,
SWABI DISTRICT,Urban,Source Of Drinking Water,Inside,Tap,1730,614,72,2416,6.64
SWABI DISTRICT,Urban,Source Of Drinking Water,Inside,Electric/Hand Pump,22064,2918,593,25575,70.25
SWABI DISTRICT,Urban,Source Of Drinking Water,Inside,Protected Well,3122,844,296,4262,11.71
SWABI DISTRICT,Urban,Source Of Drinking Water,Inside,Un-Protected Well,889,371,77,1337,3.67
SWABI DISTRICT,Urban,Source Of Drinking Water,Inside,Others,349,281,66,696,1.91
SWABI DISTRICT,Urban,Source Of Drinking Water,Outside,Tap,214,239,48,501,1.38
SWABI DISTRICT,Urban,Source Of Drinking Water,Outside,Electric / Hand Pump,306,320,219,845,2.32
SWABI DISTRICT,Urban,Source Of Drinking Water,Outside,Protected Well,71,62,22,155,.43
SWABI DISTRICT,Urban,Source Of Drinking Water,Outside,Un-Protected Well,116,40,10,166,.46
SWABI DISTRICT,Urban,Source Of Drinking Water,Outside,Spring,,1,,1,0
SWABI DISTRICT,Urban,Source Of Drinking Water,Outside,Canal / River / Pond,7,7,7,21,.06
SWABI DISTRICT,Urban,Source Of Drinking Water,Outside,Others,300,98,34,432,1.19
SWABI DISTRICT,Urban,Cooking Fuel Used,,Wood,18338,3856,1251,23445,64.40000000000001
SWABI DISTRICT,Urban,Cooking Fuel Used,,Gas,10491,1766,129,12386,34.02
SWABI DISTRICT,Urban,Cooking Fuel Used,,Kerosene Oil,4,2,2,8,.02
SWABI DISTRICT,Urban,Cooking Fuel Used,,Others,335,171,62,568,1.56
SWABI DISTRICT,Urban,Source Of Lighting,,Electricity,28901,5639,1361,35901,98.61
SWABI DISTRICT,Urban,Source Of Lighting,,Kerosene Oil,91,34,3,128,.35
SWABI DISTRICT,Urban,Source Of Lighting,,Gas Lamp,7,2,3,12,.03
SWABI DISTRICT,Urban,Source Of Lighting,,ÓThers,169,120,77,366,1.01
SWABI DISTRICT,Urban,Source Of Lighting,,Total,29168,5795,1444,36407,100
SWABI DISTRICT,Urban,Source Of Lighting,,Percent,80.12,15.92,3.97,100,
SWAT DISTRICT,All,Source Of Drinking Water,Inside,Tap,109517,17767,4376,131660,48.59
SWAT DISTRICT,All,Source Of Drinking Water,Inside,Electric/Hand Pump,12367,1596,237,14200,5.24
SWAT DISTRICT,All,Source Of Drinking Water,Inside,Protected Well,33396,5281,711,39388,14.54
SWAT DISTRICT,All,Source Of Drinking Water,Inside,Un-Protected Well,2442,397,96,2935,1.08
SWAT DISTRICT,All,Source Of Drinking Water,Inside,Others,12678,3151,1080,16909,6.24
SWAT DISTRICT,All,Source Of Drinking Water,Outside,Tap,11314,2511,1013,14838,5.48
SWAT DISTRICT,All,Source Of Drinking Water,Outside,Electric / Hand Pump,3555,1305,273,5133,1.89
SWAT DISTRICT,All,Source Of Drinking Water,Outside,Protected Well,4933,1156,454,6543,2.41
SWAT DISTRICT,All,Source Of Drinking Water,Outside,Un-Protected Well,344,121,47,512,.19
SWAT DISTRICT,All,Source Of Drinking Water,Outside,Spring,25338,1394,1790,28522,10.53
SWAT DISTRICT,All,Source Of Drinking Water,Outside,Canal / River / Pond,2339,292,222,2853,1.05
SWAT DISTRICT,All,Source Of Drinking Water,Outside,Others,5299,1732,450,7481,2.76
SWAT DISTRICT,All,Cooking Fuel Used,,Wood,197675,25061,10138,232874,85.94
SWAT DISTRICT,All,Cooking Fuel Used,,Gas,23750,9837,473,34060,12.57
SWAT DISTRICT,All,Cooking Fuel Used,,Kerosene Oil,126,45,12,183,.07
SWAT DISTRICT,All,Cooking Fuel Used,,Others,1971,1760,126,3857,1.42
SWAT DISTRICT,All,Source Of Lighting,,Electricity,212086,34743,8976,255805,94.40000000000001
SWAT DISTRICT,All,Source Of Lighting,,Kerosene Oil,1336,374,152,1862,.6899999999999999
SWAT DISTRICT,All,Source Of Lighting,,Gas Lamp,543,91,51,685,.25
SWAT DISTRICT,All,Source Of Lighting,,ÓThers,9557,1495,1570,12622,4.66
SWAT DISTRICT,All,Source Of Lighting,,Total,223522,36703,10749,270974,100
SWAT DISTRICT,All,Source Of Lighting,,Percent,82.48999999999999,13.54,3.97,100,
SWAT DISTRICT,Rural,Source Of Drinking Water,Inside,Tap,79470,6145,3585,89200,47.79
SWAT DISTRICT,Rural,Source Of Drinking Water,Inside,Electric/Hand Pump,6905,503,144,7552,4.05
SWAT DISTRICT,Rural,Source Of Drinking Water,Inside,Protected Well,19682,1597,481,21760,11.66
SWAT DISTRICT,Rural,Source Of Drinking Water,Inside,Un-Protected Well,1941,234,74,2249,1.2
SWAT DISTRICT,Rural,Source Of Drinking Water,Inside,Others,10208,1524,842,12574,6.74
SWAT DISTRICT,Rural,Source Of Drinking Water,Outside,Tap,8136,873,886,9895,5.3
SWAT DISTRICT,Rural,Source Of Drinking Water,Outside,Electric / Hand Pump,2269,702,155,3126,1.67
SWAT DISTRICT,Rural,Source Of Drinking Water,Outside,Protected Well,3993,782,379,5154,2.76
SWAT DISTRICT,Rural,Source Of Drinking Water,Outside,Un-Protected Well,256,56,18,330,.18
SWAT DISTRICT,Rural,Source Of Drinking Water,Outside,Spring,24111,1144,1516,26771,14.34
SWAT DISTRICT,Rural,Source Of Drinking Water,Outside,Canal / River / Pond,2114,253,197,2564,1.37
SWAT DISTRICT,Rural,Source Of Drinking Water,Outside,Others,4036,1111,342,5489,2.94
SWAT DISTRICT,Rural,Cooking Fuel Used,,Wood,158608,14129,8420,181157,97.05
SWAT DISTRICT,Rural,Cooking Fuel Used,,Gas,3829,665,99,4593,2.46
SWAT DISTRICT,Rural,Cooking Fuel Used,,Kerosene Oil,79,15,10,104,.06
SWAT DISTRICT,Rural,Cooking Fuel Used,,Others,605,115,90,810,.43
SWAT DISTRICT,Rural,Source Of Lighting,,Electricity,153134,13501,7293,173928,93.18000000000001
SWAT DISTRICT,Rural,Source Of Lighting,,Kerosene Oil,1151,259,125,1535,.82
SWAT DISTRICT,Rural,Source Of Lighting,,Gas Lamp,502,63,50,615,.33
SWAT DISTRICT,Rural,Source Of Lighting,,ÓThers,8334,1101,1151,10586,5.67
SWAT DISTRICT,Rural,Source Of Lighting,,Total,163121,14924,8619,186664,100
SWAT DISTRICT,Rural,Source Of Lighting,,Percent,87.39,8,4.62,100,
SWAT DISTRICT,Urban,Source Of Drinking Water,Inside,Tap,30047,11622,791,42460,50.36
SWAT DISTRICT,Urban,Source Of Drinking Water,Inside,Electric/Hand Pump,5462,1093,93,6648,7.89
SWAT DISTRICT,Urban,Source Of Drinking Water,Inside,Protected Well,13714,3684,230,17628,20.91
SWAT DISTRICT,Urban,Source Of Drinking Water,Inside,Un-Protected Well,501,163,22,686,.8100000000000001
SWAT DISTRICT,Urban,Source Of Drinking Water,Inside,Others,2470,1627,238,4335,5.14
SWAT DISTRICT,Urban,Source Of Drinking Water,Outside,Tap,3178,1638,127,4943,5.86
SWAT DISTRICT,Urban,Source Of Drinking Water,Outside,Electric / Hand Pump,1286,603,118,2007,2.38
SWAT DISTRICT,Urban,Source Of Drinking Water,Outside,Protected Well,940,374,75,1389,1.65
SWAT DISTRICT,Urban,Source Of Drinking Water,Outside,Un-Protected Well,88,65,29,182,.22
SWAT DISTRICT,Urban,Source Of Drinking Water,Outside,Spring,1227,250,274,1751,2.08
SWAT DISTRICT,Urban,Source Of Drinking Water,Outside,Canal / River / Pond,225,39,25,289,.34
SWAT DISTRICT,Urban,Source Of Drinking Water,Outside,Others,1263,621,108,1992,2.36
SWAT DISTRICT,Urban,Cooking Fuel Used,,Wood,39067,10932,1718,51717,61.34
SWAT DISTRICT,Urban,Cooking Fuel Used,,Gas,19921,9172,374,29467,34.95
SWAT DISTRICT,Urban,Cooking Fuel Used,,Kerosene Oil,47,30,2,79,.09
SWAT DISTRICT,Urban,Cooking Fuel Used,,Others,1366,1645,36,3047,3.61
SWAT DISTRICT,Urban,Source Of Lighting,,Electricity,58952,21242,1683,81877,97.11
SWAT DISTRICT,Urban,Source Of Lighting,,Kerosene Oil,185,115,27,327,.39
SWAT DISTRICT,Urban,Source Of Lighting,,Gas Lamp,41,28,1,70,.08
SWAT DISTRICT,Urban,Source Of Lighting,,ÓThers,1223,394,419,2036,2.41
SWAT DISTRICT,Urban,Source Of Lighting,,Total,60401,21779,2130,84310,100
SWAT DISTRICT,Urban,Source Of Lighting,,Percent,71.64,25.83,2.53,100,
TANDO ALLAHYAR DISTRICT,All,Source Of Drinking Water,Inside,Tap,38094,996,11839,50929,31.02
TANDO ALLAHYAR DISTRICT,All,Source Of Drinking Water,Inside,Electric/Hand Pump,49620,3376,8475,61471,37.44
